host_time_s,chA_raw,chB_env
1784841174.8046,1716,2510
1784841174.8083,1718,2505
1784841174.8121,1709,2507
1784841174.8158,1696,2510
1784841174.8196,1728,2500
1784841174.8233,1763,2505
1784841174.8235,1934,2539
1784841174.8236,1701,2543
1784841174.8237,1737,2543
1784841174.8239,1694,2535
1784841174.8240,1679,2535
1784841174.8241,1696,2537
1784841174.8261,1713,2528
1784841174.8281,1725,2524
1784841174.8300,1731,2491
1784841174.8320,1740,2520
1784841174.8340,1730,2542
1784841174.8359,1722,2537
1784841174.8379,1712,2532
1784841174.8399,1701,2535
1784841174.8419,1700,2525
1784841174.8440,1713,2521
1784841174.8460,1716,2520
1784841174.8480,1723,2519
1784841174.8502,1729,2521
1784841174.8524,1737,2529
1784841174.8546,1711,2565
1784841174.8568,1676,2554
1784841174.8590,1695,2552
1784841174.8697,1711,2546
1784841174.8701,1708,2548
1784841174.8706,1709,2543
1784841174.8710,1697,2539
1784841174.8714,1714,2538
1784841174.8718,1729,2539
1784841174.8736,1732,2533
1784841174.8755,1836,2579
1784841174.8773,1707,2570
1784841174.8792,1669,2569
1784841174.8810,1668,2564
1784841174.8829,1707,2556
1784841174.8848,1750,2558
1784841174.8867,1738,2552
1784841174.8887,1729,2553
1784841174.8906,1741,2551
1784841174.8926,1745,2547
1784841174.8945,2553,2562
1784841174.8981,1669,2558
1784841174.9017,1699,2557
1784841174.9053,1708,2552
1784841174.9089,1721,2554
1784841174.9125,1724,2548
1784841174.9161,1737,2546
1784841174.9162,1744,2541
1784841174.9164,1752,2544
1784841174.9166,1728,2551
1784841174.9167,1692,2532
1784841174.9169,1670,2535
1784841174.9170,1669,2534
1784841174.9193,1691,2524
1784841174.9216,1698,2530
1784841174.9239,1712,2530
1784841174.9262,1709,2523
1784841174.9285,1718,2500
1784841174.9305,1743,2514
1784841174.9325,1743,2521
1784841174.9345,1727,2546
1784841174.9365,1699,2550
1784841174.9385,1712,2544
1784841174.9405,1721,2544
1784841174.9424,1740,2542
1784841174.9444,1741,2532
1784841174.9464,1711,2529
1784841174.9483,1701,2529
1784841174.9503,1705,2528
1784841174.9522,1728,2534
1784841174.9542,1735,2541
1784841174.9561,1694,2536
1784841174.9581,1701,2531
1784841174.9601,1704,2525
1784841174.9620,1709,2524
1784841174.9640,1719,2533
1784841174.9661,1726,2516
1784841174.9682,1735,2516
1784841174.9703,1708,2516
1784841174.9724,1702,2522
1784841174.9745,1746,2509
1784841174.9766,1710,2504
1784841174.9786,1724,2511
1784841174.9806,1690,2498
1784841174.9827,1679,2495
1784841174.9847,1670,2492
1784841174.9867,1683,2493
1784841175.0054,1692,2495
1784841175.0063,1701,2495
1784841175.0071,1698,2497
1784841175.0080,1697,2486
1784841175.0088,1673,2482
1784841175.0097,1680,2480
1784841175.0098,1708,2473
1784841175.0099,1705,2480
1784841175.0101,1690,2464
1784841175.0102,1670,2473
1784841175.0104,1679,2465
1784841175.0105,1712,2468
1784841175.0124,1719,2444
1784841175.0144,1717,2484
1784841175.0163,1700,2480
1784841175.0182,1715,2490
1784841175.0202,1718,2468
1784841175.0221,1727,2474
1784841175.0241,1726,2475
1784841175.0260,1723,2461
1784841175.0280,1738,2463
1784841175.0300,1744,2466
1784841175.0319,1750,2466
1784841175.0339,1817,2470
1784841175.0357,1671,2491
1784841175.0375,1728,2487
1784841175.0392,1722,2482
1784841175.0410,1741,2476
1784841175.0428,1774,2472
1784841175.0446,1727,2479
1784841175.0470,1722,2474
1784841175.0494,1741,2469
1784841175.0517,1746,2476
1784841175.0541,2050,2497
1784841175.0564,1714,2491
1784841175.0585,1729,2488
1784841175.0605,1738,2481
1784841175.0625,1734,2482
1784841175.0646,1727,2486
1784841175.0666,1736,2470
1784841175.0686,1741,2476
1784841175.0706,1727,2476
1784841175.0726,1715,2475
1784841175.0746,1700,2480
1784841175.0766,1679,2483
1784841175.0786,1686,2484
1784841175.0806,1695,2477
1784841175.0836,1701,2484
1784841175.0866,1713,2471
1784841175.0896,1728,2471
1784841175.0926,1717,2470
1784841175.0956,1742,2473
1784841175.0986,1749,2457
1784841175.0994,1756,2513
1784841175.1003,1688,2508
1784841175.1011,1712,2509
1784841175.1020,1726,2504
1784841175.1028,1693,2509
1784841175.1037,1715,2502
1784841175.1059,1738,2498
1784841175.1080,1749,2498
1784841175.1102,1712,2491
1784841175.1124,1692,2486
1784841175.1145,1674,2490
1784841175.1268,1680,2483
1784841175.1270,1712,2480
1784841175.1272,1720,2480
1784841175.1274,1711,2479
1784841175.1277,1697,2476
1784841175.1279,1688,2473
1784841175.1296,1701,2475
1784841175.1314,1708,2464
1784841175.1331,1710,2474
1784841175.1349,1708,2502
1784841175.1366,1683,2495
1784841175.1384,1695,2495
1784841175.1405,1713,2499
1784841175.1425,1725,2487
1784841175.1446,1711,2491
1784841175.1467,1700,2487
1784841175.1488,1680,2484
1784841175.1508,1712,2476
1784841175.1528,1738,2485
1784841175.1547,1743,2533
1784841175.1566,1716,2529
1784841175.1585,1731,2530
1784841175.1605,1719,2527
1784841175.1624,1729,2524
1784841175.1644,1743,2510
1784841175.1663,1779,2517
1784841175.1683,1794,2516
1784841175.1703,1796,2509
1784841175.1723,1841,2485
1784841175.1743,1844,2510
1784841175.1762,1808,2608
1784841175.1782,1786,2611
1784841175.1802,1774,2615
1784841175.1822,1731,2606
1784841175.1842,1703,2601
1784841175.1862,1692,2601
1784841175.1882,1687,2596
1784841175.1903,1684,2590
1784841175.1923,1673,2601
1784841175.1944,1673,2581
1784841175.1964,1622,2576
1784841175.1984,1635,2564
1784841175.2003,1669,2566
1784841175.2023,1678,2570
1784841175.2043,1681,2559
1784841175.2062,1717,2565
1784841175.2082,1734,2559
1784841175.2102,1747,2552
1784841175.2122,1711,2558
1784841175.2141,1691,2567
1784841175.2161,1687,2551
1784841175.2181,1714,2543
1784841175.2200,1730,2548
1784841175.2220,1714,2538
1784841175.2240,1727,2540
1784841175.2260,1758,2544
1784841175.2280,1750,2539
1784841175.2300,1740,2535
1784841175.2320,1748,2537
1784841175.2342,1759,2548
1784841175.2364,1733,2538
1784841175.2386,1740,2545
1784841175.2409,1770,2546
1784841175.2431,1779,2535
1784841175.2538,1778,2534
1784841175.2540,1755,2527
1784841175.2541,1738,2527
1784841175.2543,1744,2529
1784841175.2545,1738,2528
1784841175.2547,1709,2512
1784841175.2567,1711,2512
1784841175.2587,1755,2519
1784841175.2607,1758,2512
1784841175.2626,1735,2512
1784841175.2646,1724,2505
1784841175.2666,1728,2465
1784841175.2686,1736,2501
1784841175.2706,1736,2497
1784841175.2726,1736,2501
1784841175.2745,1749,2521
1784841175.2765,1740,2515
1784841175.2785,1710,2514
1784841175.2805,1699,2506
1784841175.2826,1695,2511
1784841175.2846,1698,2502
1784841175.2866,1671,2496
1784841175.2886,1681,2504
1784841175.2907,1707,2496
1784841175.2923,1721,2506
1784841175.2940,1729,2512
1784841175.2957,1686,2514
1784841175.2974,1702,2502
1784841175.2991,1729,2509
1784841175.3008,1732,2511
1784841175.3032,1690,2503
1784841175.3055,1707,2503
1784841175.3079,1710,2501
1784841175.3102,1714,2501
1784841175.3126,1709,2498
1784841175.3148,1684,2482
1784841175.3170,1648,2489
1784841175.3192,1676,2487
1784841175.3213,1727,2480
1784841175.3235,1725,2482
1784841175.3257,1763,2478
1784841175.3275,1778,2476
1784841175.3293,1747,2474
1784841175.3311,1715,2471
1784841175.3329,1719,2480
1784841175.3347,1724,2510
1784841175.3365,1682,2501
1784841175.3384,1695,2506
1784841175.3404,1712,2502
1784841175.3423,1722,2503
1784841175.3443,1743,2485
1784841175.3462,1728,2493
1784841175.3482,1738,2499
1784841175.3529,1759,2489
1784841175.3577,1769,2499
1784841175.3624,1727,2528
1784841175.3672,1692,2522
1784841175.3719,1714,2523
1784841175.3767,1708,2523
1784841175.3769,1706,2517
1784841175.3771,1702,2515
1784841175.3773,1732,2509
1784841175.3774,1754,2505
1784841175.3776,1734,2509
1784841175.3816,1731,2515
1784841175.3818,1768,2526
1784841175.3820,1757,2517
1784841175.3822,1734,2515
1784841175.3823,1686,2517
1784841175.3825,1687,2515
1784841175.3845,1713,2509
1784841175.3866,1711,2504
1784841175.3886,1706,2508
1784841175.3907,1720,2500
1784841175.3927,1740,2498
1784841175.3948,1715,2498
1784841175.3967,1672,2492
1784841175.3986,1693,2493
1784841175.4005,1708,2488
1784841175.4024,1712,2492
1784841175.4043,1690,2488
1784841175.4063,1701,2489
1784841175.4083,1724,2482
1784841175.4103,1743,2479
1784841175.4123,1742,2479
1784841175.4143,1879,2498
1784841175.4163,1696,2486
1784841175.4183,1713,2495
1784841175.4203,1715,2486
1784841175.4222,1723,2493
1784841175.4242,1721,2483
1784841175.4261,1735,2478
1784841175.4281,1722,2478
1784841175.4301,1725,2482
1784841175.4322,1730,2480
1784841175.4343,1729,2473
1784841175.4365,1718,2469
1784841175.4386,1697,2469
1784841175.4408,1673,2466
1784841175.4454,1696,2471
1784841175.4500,1726,2460
1784841175.4546,1688,2459
1784841175.4592,1708,2456
1784841175.4638,1770,2456
1784841175.4684,1771,2465
1784841175.4685,1740,2494
1784841175.4687,1688,2492
1784841175.4688,1710,2489
1784841175.4690,1708,2486
1784841175.4691,1716,2486
1784841175.4693,1701,2480
1784841175.4704,1719,2474
1784841175.4715,1718,2476
1784841175.4726,1711,2474
1784841175.4737,1709,2475
1784841175.4748,1693,2465
1784841175.4760,1661,2466
1784841175.4780,1661,2460
1784841175.4800,1649,2459
1784841175.4820,1656,2455
1784841175.4840,1683,2457
1784841175.4860,1703,2449
1784841175.4880,1695,2451
1784841175.4903,1695,2448
1784841175.4926,1703,2460
1784841175.4949,1692,2444
1784841175.4972,1645,2443
1784841175.4995,1673,2441
1784841175.5103,1681,2435
1784841175.5105,1687,2427
1784841175.5107,1679,2403
1784841175.5110,1695,2432
1784841175.5112,1723,2430
1784841175.5114,1756,2428
1784841175.5132,1740,2432
1784841175.5151,1714,2478
1784841175.5169,1664,2475
1784841175.5187,1649,2474
1784841175.5206,1647,2459
1784841175.5224,1631,2464
1784841175.5246,1619,2469
1784841175.5269,1616,2467
1784841175.5291,1601,2447
1784841175.5313,1596,2452
1784841175.5335,1631,2436
1784841175.5357,1653,2480
1784841175.5380,1653,2481
1784841175.5402,1716,2477
1784841175.5424,1773,2473
1784841175.5446,1769,2470
1784841175.5468,1755,2467
1784841175.5491,1775,2465
1784841175.5503,1795,2467
1784841175.5516,1785,2462
1784841175.5529,1776,2463
1784841175.5542,1791,2613
1784841175.5554,1798,2610
1784841175.5567,1846,2600
1784841175.5591,1795,2618
1784841175.5614,1723,2602
1784841175.5638,1719,2593
1784841175.5661,1680,2591
1784841175.5685,1685,2579
1784841175.5705,1697,2564
1784841175.5725,1714,2588
1784841175.5745,1720,2701
1784841175.5765,1693,2697
1784841175.5785,1710,2694
1784841175.5805,1709,2684
1784841175.5825,1695,2686
1784841175.5844,1698,2677
1784841175.5864,1735,2680
1784841175.5884,1763,2678
1784841175.5904,1769,2670
1784841175.5924,1762,2662
1784841175.5945,2507,2668
1784841175.5965,1662,2666
1784841175.5985,1565,2657
1784841175.6006,1780,2662
1784841175.6026,1780,2652
1784841175.6046,1749,2650
1784841175.6087,1751,2643
1784841175.6129,1795,2644
1784841175.6170,1808,2640
1784841175.6211,1817,2647
1784841175.6252,1776,2630
1784841175.6293,1756,2630
1784841175.6295,1744,2626
1784841175.6296,1767,2623
1784841175.6298,1759,2624
1784841175.6300,1745,2613
1784841175.6302,1728,2615
1784841175.6376,1731,2620
1784841175.6378,1721,2596
1784841175.6379,1715,2614
1784841175.6381,1698,2607
1784841175.6383,1686,2606
1784841175.6384,1688,2598
1784841175.6404,1701,2590
1784841175.6423,1709,2587
1784841175.6443,1714,2591
1784841175.6462,1707,2576
1784841175.6482,1715,2566
1784841175.6501,1719,2569
1784841175.6521,1725,2570
1784841175.6542,1722,2564
1784841175.6562,1700,2564
1784841175.6582,1691,2567
1784841175.6602,1681,2557
1784841175.6622,1706,2555
1784841175.6642,1724,2561
1784841175.6662,1722,2551
1784841175.6681,1730,2550
1784841175.6701,1729,2545
1784841175.6720,1753,2566
1784841175.6740,1935,2542
1784841175.6759,1708,2535
1784841175.6777,1701,2543
1784841175.6796,1682,2534
1784841175.6814,1699,2523
1784841175.6833,1745,2531
1784841175.6852,1734,2517
1784841175.6877,1734,2521
1784841175.6902,1720,2518
1784841175.6927,1722,2528
1784841175.6952,1707,2515
1784841175.6977,1688,2511
1784841175.7023,1694,2509
1784841175.7068,1688,2505
1784841175.7113,1704,2498
1784841175.7159,1722,2510
1784841175.7204,1751,2506
1784841175.7249,1750,2499
1784841175.7251,1742,2498
1784841175.7252,1731,2502
1784841175.7253,1753,2490
1784841175.7255,1716,2471
1784841175.7256,1719,2478
1784841175.7257,1723,2481
1784841175.7267,1725,2482
1784841175.7277,1716,2477
1784841175.7287,1712,2469
1784841175.7297,1715,2475
1784841175.7307,1723,2471
1784841175.7327,1722,2470
1784841175.7346,1723,2461
1784841175.7365,1693,2463
1784841175.7385,1711,2462
1784841175.7404,1714,2457
1784841175.7424,1731,2455
1784841175.7444,1760,2434
1784841175.7463,1758,2450
1784841175.7483,1743,2443
1784841175.7503,1719,2448
1784841175.7523,1711,2453
1784841175.7543,1700,2437
1784841175.7563,1657,2438
1784841175.7583,1681,2441
1784841175.7603,1702,2437
1784841175.7623,1731,2432
1784841175.7642,1747,2427
1784841175.7662,1740,2431
1784841175.7682,1715,2429
1784841175.7701,1729,2422
1784841175.7721,1743,2431
1784841175.7741,1730,2414
1784841175.7759,1688,2420
1784841175.7777,1691,2414
1784841175.7795,1711,2410
1784841175.7814,1698,2413
1784841175.7832,1684,2402
1784841175.7850,1718,2402
1784841175.7874,1798,2401
1784841175.7897,1935,2398
1784841175.7920,2028,2408
1784841175.7944,2049,2529
1784841175.7967,2148,2533
1784841175.7986,2157,2523
1784841175.8006,2092,2507
1784841175.8025,2064,2515
1784841175.8044,2020,2513
1784841175.8064,1983,2511
1784841175.8083,1921,2510
1784841175.8102,1922,2508
1784841175.8122,1903,2503
1784841175.8141,2313,2497
1784841175.8160,1809,2501
1784841175.8179,1811,2504
1784841175.8199,1777,2493
1784841175.8219,1732,2492
1784841175.8239,1651,2492
1784841175.8259,1641,2494
1784841175.8279,1679,2483
1784841175.8299,1714,2481
1784841175.8319,1719,2459
1784841175.8339,1686,2476
1784841175.8359,1683,2476
1784841175.8379,1688,2466
1784841175.8399,1677,2469
1784841175.8419,1648,2474
1784841175.8439,1613,2462
1784841175.8461,1597,2461
1784841175.8483,1580,2470
1784841175.8505,1597,2456
1784841175.8527,1575,2464
1784841175.8548,1582,2453
1784841175.8659,1600,2448
1784841175.8662,1603,2447
1784841175.8664,1615,2445
1784841175.8667,1646,2448
1784841175.8669,1664,2441
1784841175.8672,1654,2439
1784841175.8692,1658,2432
1784841175.8713,1676,2435
1784841175.8733,1694,2437
1784841175.8753,1690,2449
1784841175.8773,1664,2433
1784841175.8794,1706,2426
1784841175.8812,1729,2424
1784841175.8831,1722,2426
1784841175.8849,1734,2418
1784841175.8868,1731,2417
1784841175.8886,1732,2413
1784841175.8905,1750,2408
1784841175.8945,1733,2417
1784841175.8986,1703,2410
1784841175.9026,1683,2396
1784841175.9066,1675,2380
1784841175.9106,1665,2403
1784841175.9147,1674,2390
1784841175.9148,1752,2386
1784841175.9149,1780,2390
1784841175.9151,1779,2384
1784841175.9152,1781,2388
1784841175.9153,1814,2408
1784841175.9155,1863,2514
1784841175.9174,1783,2498
1784841175.9193,1609,2501
1784841175.9212,1462,2491
1784841175.9231,1303,2493
1784841175.9250,1157,2484
1784841175.9269,1087,2488
1784841175.9288,1071,2482
1784841175.9307,1086,2481
1784841175.9326,1113,2483
1784841175.9345,1136,2476
1784841175.9365,1156,2474
1784841175.9384,1207,2470
1784841175.9404,1274,2470
1784841175.9424,1353,2463
1784841175.9443,1427,2463
1784841175.9463,1513,2462
1784841175.9483,1573,2455
1784841175.9502,1630,2449
1784841175.9522,1696,2451
1784841175.9541,1731,2446
1784841175.9561,2228,2450
1784841175.9580,1744,2446
1784841175.9599,1791,2440
1784841175.9619,1818,2446
1784841175.9639,1834,2437
1784841175.9659,1857,2436
1784841175.9679,1876,2434
1784841175.9699,1893,2435
1784841175.9719,1930,2441
1784841175.9770,1946,2559
1784841175.9820,1924,2556
1784841175.9871,1915,2552
1784841175.9922,1925,2553
1784841175.9973,1913,2551
1784841175.9974,1905,2547
1784841175.9975,1910,2544
1784841175.9977,1911,2540
1784841175.9978,1936,2536
1784841175.9980,1926,2533
1784841175.9981,1941,2564
1784841175.9995,1884,2559
1784841176.0008,1867,2565
1784841176.0021,1875,2555
1784841176.0035,1884,2553
1784841176.0048,1906,2549
1784841176.0062,1922,2549
1784841176.0082,1915,2546
1784841176.0101,1905,2543
1784841176.0121,1913,2557
1784841176.0141,1855,2536
1784841176.0161,1810,2532
1784841176.0181,1864,2540
1784841176.0202,1839,2534
1784841176.0223,1810,2534
1784841176.0244,1764,2522
1784841176.0265,1750,2524
1784841176.0286,1757,2516
1784841176.0307,1748,2522
1784841176.0324,1730,2528
1784841176.0340,1722,2515
1784841176.0356,1705,2510
1784841176.0372,1708,2502
1784841176.0388,1679,2497
1784841176.0405,1624,2501
1784841176.0428,1655,2488
1784841176.0452,1683,2496
1784841176.0475,1697,2496
1784841176.0499,1686,2494
1784841176.0522,1685,2497
1784841176.0542,1948,2641
1784841176.0562,1655,2632
1784841176.0582,1654,2636
1784841176.0602,1669,2629
1784841176.0622,1670,2624
1784841176.0642,1692,2613
1784841176.0678,1707,2613
1784841176.0714,1704,2615
1784841176.0751,1725,2607
1784841176.0787,1720,2603
1784841176.0823,1810,2610
1784841176.0859,1690,2598
1784841176.0862,1714,2593
1784841176.0865,1739,2597
1784841176.0868,1749,2588
1784841176.0871,1737,2595
1784841176.0874,1724,2584
1784841176.0877,1724,2570
1784841176.0897,1747,2572
1784841176.0917,1757,2582
1784841176.0937,1744,2566
1784841176.0957,1692,2559
1784841176.0977,1723,2559
1784841176.0997,1745,2552
1784841176.1018,1751,2552
1784841176.1040,1778,2550
1784841176.1062,1758,2552
1784841176.1084,1765,2539
1784841176.1106,1755,2539
1784841176.1216,1775,2553
1784841176.1217,1783,2544
1784841176.1218,1746,2534
1784841176.1219,1727,2538
1784841176.1221,1747,2531
1784841176.1222,1778,2529
1784841176.1242,1800,2525
1784841176.1263,1808,2513
1784841176.1283,1797,2512
1784841176.1303,1785,2525
1784841176.1323,1793,2523
1784841176.1344,1792,2509
1784841176.1363,1787,2513
1784841176.1382,1795,2456
1784841176.1402,1805,2505
1784841176.1421,1806,2500
1784841176.1440,1820,2497
1784841176.1460,1854,2498
1784841176.1491,1869,2491
1784841176.1523,1898,2499
1784841176.1555,1932,2503
1784841176.1586,1915,2492
1784841176.1618,1851,2481
1784841176.1650,1818,2482
1784841176.1655,1813,2480
1784841176.1661,1805,2480
1784841176.1667,1826,2471
1784841176.1673,1829,2468
1784841176.1678,1804,2470
1784841176.1684,1813,2469
1784841176.1708,1813,2475
1784841176.1731,1797,2461
1784841176.1755,1780,2467
1784841176.1778,1808,2460
1784841176.1802,1851,2451
1784841176.1822,1848,2452
1784841176.1842,1823,2452
1784841176.1862,1802,2454
1784841176.1882,1810,2433
1784841176.1902,1810,2442
1784841176.1923,1825,2447
1784841176.1942,1845,2442
1784841176.1962,1834,2438
1784841176.1981,1840,2436
1784841176.2001,1813,2430
1784841176.2020,1829,2417
1784841176.2040,1838,2433
1784841176.2060,1824,2424
1784841176.2079,1779,2425
1784841176.2099,1737,2423
1784841176.2119,2336,2914
1784841176.2138,1616,2871
1784841176.2158,1588,2858
1784841176.2178,1571,2851
1784841176.2197,1597,2847
1784841176.2217,1667,2849
1784841176.2237,1670,2838
1784841176.2257,1629,2833
1784841176.2276,1661,2828
1784841176.2310,1666,2831
1784841176.2343,1651,2801
1784841176.2376,1612,2811
1784841176.2410,1597,2782
1784841176.2443,1607,2804
1784841176.2496,1593,2797
1784841176.2498,1577,2799
1784841176.2499,1586,2805
1784841176.2500,1616,2796
1784841176.2502,1614,2794
1784841176.2503,1615,2784
1784841176.2523,1621,2773
1784841176.2542,1642,2767
1784841176.2562,1934,2783
1784841176.2581,1556,2764
1784841176.2600,1595,2776
1784841176.2620,1620,2756
1784841176.2640,1626,2757
1784841176.2660,1597,2748
1784841176.2680,1596,2746
1784841176.2700,1587,2749
1784841176.2720,1609,2754
1784841176.2740,1595,2741
1784841176.2759,1569,2731
1784841176.2779,1623,2735
1784841176.2798,1629,2735
1784841176.2818,1638,2727
1784841176.2838,1651,2721
1784841176.2857,1645,2723
1784841176.2894,1665,2718
1784841176.2931,1651,2754
1784841176.2968,1633,2714
1784841176.3005,1639,2709
1784841176.3042,1652,2700
1784841176.3079,1658,2701
1784841176.3080,1645,2697
1784841176.3082,1669,2675
1784841176.3083,1650,2689
1784841176.3084,1647,2684
1784841176.3085,1606,2678
1784841176.3105,1601,2678
1784841176.3124,1618,2685
1784841176.3143,1616,2669
1784841176.3163,1606,2670
1784841176.3182,1581,2666
1784841176.3201,1590,2668
1784841176.3221,1588,2669
1784841176.3241,1600,2650
1784841176.3261,1623,2651
1784841176.3281,1631,2655
1784841176.3300,1670,2622
1784841176.3320,1657,2656
1784841176.3340,1645,2641
1784841176.3360,1647,2639
1784841176.3381,1670,2635
1784841176.3401,1683,2636
1784841176.3421,1651,2631
1784841176.3441,1644,2626
1784841176.3460,1685,2623
1784841176.3480,1708,2623
1784841176.3499,1674,2615
1784841176.3519,1686,2617
1784841176.3538,1698,2616
1784841176.3557,1645,2609
1784841176.3579,1552,2610
1784841176.3601,1475,2604
1784841176.3622,1374,2606
1784841176.3644,1313,2588
1784841176.3665,1246,2601
1784841176.3778,1226,2592
1784841176.3793,1239,2583
1784841176.3808,1265,2589
1784841176.3824,1285,2580
1784841176.3839,1300,2579
1784841176.3855,1340,2571
1784841176.3862,1427,2583
1784841176.3870,1534,2559
1784841176.3877,1598,2559
1784841176.3884,1662,2558
1784841176.3892,1723,2559
1784841176.3899,1765,2549
1784841176.3920,1792,2561
1784841176.3940,1803,2639
1784841176.3960,1814,2636
1784841176.3980,1842,2688
1784841176.4001,1859,2634
1784841176.4021,1890,2626
1784841176.4040,1932,2626
1784841176.4060,1966,2617
1784841176.4079,1967,2618
1784841176.4099,1967,2611
1784841176.4118,1992,2616
1784841176.4137,2005,2755
1784841176.4155,1966,2747
1784841176.4174,1964,2741
1784841176.4192,1927,2740
1784841176.4210,1931,2736
1784841176.4228,1958,2730
1784841176.4246,1943,2724
1784841176.4269,1940,2725
1784841176.4293,1934,2713
1784841176.4317,1923,2722
1784841176.4340,1884,2710
1784841176.4364,1845,2703
1784841176.4386,1857,2703
1784841176.4409,1871,2700
1784841176.4432,1883,2698
1784841176.4454,1869,2691
1784841176.4477,1842,2691
1784841176.4499,1823,2683
1784841176.4516,1783,2680
1784841176.4533,1795,2681
1784841176.4549,1846,2690
1784841176.4566,1820,2673
1784841176.4583,1759,2672
1784841176.4599,1762,2633
1784841176.4619,1752,2670
1784841176.4639,1762,2665
1784841176.4659,1741,2656
1784841176.4678,1758,2660
1784841176.4698,1764,2648
1784841176.4718,1786,2645
1784841176.4738,1877,2656
1784841176.4758,1750,2656
1784841176.4778,1717,2650
1784841176.4798,1725,2645
1784841176.4817,1711,2652
1784841176.4837,1714,2655
1784841176.4859,1713,2644
1784841176.4881,1745,2637
1784841176.4902,1781,2638
1784841176.4924,1758,2642
1784841176.4946,1710,2689
1784841176.5056,1683,2680
1784841176.5058,1736,2687
1784841176.5059,1774,2667
1784841176.5061,1725,2672
1784841176.5062,1706,2668
1784841176.5064,1676,2667
1784841176.5083,1698,2665
1784841176.5103,1703,2657
1784841176.5122,1717,2663
1784841176.5142,2522,2653
1784841176.5161,1600,2651
1784841176.5181,1647,2649
1784841176.5201,1680,2646
1784841176.5220,1708,2644
1784841176.5240,1713,2639
1784841176.5260,1720,2636
1784841176.5279,1723,2632
1784841176.5299,1715,2635
1784841176.5318,1695,2628
1784841176.5338,1724,2616
1784841176.5357,1727,2618
1784841176.5377,1720,2618
1784841176.5396,1710,2616
1784841176.5415,1699,2621
1784841176.5435,1709,2610
1784841176.5454,1717,2597
1784841176.5473,1732,2601
1784841176.5493,1741,2589
1784841176.5512,1745,2606
1784841176.5531,1738,2595
1784841176.5554,1708,2587
1784841176.5576,1717,2570
1784841176.5598,1749,2581
1784841176.5621,1765,2585
1784841176.5643,1766,2577
1784841176.5663,1729,2561
1784841176.5683,1729,2559
1784841176.5703,1752,2557
1784841176.5723,1759,2566
1784841176.5743,1758,2566
1784841176.5763,1735,2554
1784841176.5789,1716,2553
1784841176.5815,1719,2539
1784841176.5841,1733,2554
1784841176.5867,1741,2547
1784841176.5893,1744,2544
1784841176.5919,1726,2539
1784841176.5932,1700,2542
1784841176.5945,1739,2542
1784841176.5958,1764,2531
1784841176.5971,1742,2532
1784841176.5984,1741,2529
1784841176.5997,1750,2531
1784841176.6017,1769,2529
1784841176.6037,1749,2521
1784841176.6057,1721,2517
1784841176.6077,1709,2511
1784841176.6097,1713,2508
1784841176.6117,1727,2514
1784841176.6139,1741,2516
1784841176.6161,1696,2508
1784841176.6182,1704,2504
1784841176.6204,1720,2509
1784841176.6226,1756,2497
1784841176.6336,1743,2494
1784841176.6338,1730,2490
1784841176.6339,1737,2491
1784841176.6341,1744,2487
1784841176.6342,1764,2492
1784841176.6344,1745,2481
1784841176.6380,1710,2480
1784841176.6416,1712,2475
1784841176.6452,1710,2476
1784841176.6488,1712,2479
1784841176.6524,1709,2464
1784841176.6560,1716,2463
1784841176.6563,1730,2467
1784841176.6566,1746,2464
1784841176.6570,1745,2469
1784841176.6573,1708,2460
1784841176.6576,1712,2450
1784841176.6579,1738,2462
1784841176.6599,1743,2450
1784841176.6619,1742,2454
1784841176.6638,1724,2447
1784841176.6658,1709,2440
1784841176.6678,1729,2445
1784841176.6697,1739,2431
1784841176.6715,1717,2446
1784841176.6733,1713,2431
1784841176.6751,1694,2429
1784841176.6769,1704,2432
1784841176.6787,1717,2432
1784841176.6806,1759,2432
1784841176.6829,1781,2426
1784841176.6852,1762,2426
1784841176.6875,1745,2414
1784841176.6898,1740,2417
1784841176.6922,1719,2418
1784841176.6942,1726,2388
1784841176.6962,1703,2399
1784841176.6982,1691,2397
1784841176.7002,1697,2402
1784841176.7022,1710,2456
1784841176.7043,1726,2396
1784841176.7068,1732,2393
1784841176.7092,1745,2395
1784841176.7117,1743,2394
1784841176.7142,1724,2404
1784841176.7167,1736,2387
1784841176.7192,1743,2385
1784841176.7206,1739,2415
1784841176.7220,1729,2383
1784841176.7235,1714,2386
1784841176.7249,1740,2382
1784841176.7263,1740,2378
1784841176.7278,1741,2375
1784841176.7298,1739,2371
1784841176.7318,1727,2384
1784841176.7338,1697,2368
1784841176.7358,1686,2367
1784841176.7378,1706,2358
1784841176.7398,1732,2349
1784841176.7419,1746,2356
1784841176.7441,1725,2355
1784841176.7463,1732,2357
1784841176.7485,1724,2352
1784841176.7506,1722,2349
1784841176.7618,1724,2359
1784841176.7620,1701,2351
1784841176.7623,1708,2342
1784841176.7625,1725,2338
1784841176.7627,1736,2344
1784841176.7629,1739,2338
1784841176.7662,1733,2332
1784841176.7695,1729,2331
1784841176.7729,1743,2334
1784841176.7762,1747,2331
1784841176.7795,1744,2330
1784841176.7828,1745,2329
1784841176.7834,1986,2326
1784841176.7839,1680,2323
1784841176.7844,1744,2325
1784841176.7849,1716,2318
1784841176.7854,1727,2317
1784841176.7860,1727,2315
1784841176.7879,1740,2316
1784841176.7899,1739,2313
1784841176.7918,1741,2317
1784841176.7938,1731,2316
1784841176.7957,1722,2303
