host_time_s,chA_raw,chB_env,env,intent
1784847507.2002,1632,4095,101,612
1784847507.2024,1660,4095,100,612
1784847507.2047,1685,4095,100,612
1784847507.2064,1689,4095,99,580
1784847507.2082,1687,4095,99,580
1784847507.2099,1463,4095,99,580
1784847507.2117,1521,4095,99,580
1784847507.2140,1535,4095,99,580
1784847507.2164,1551,4095,99,580
1784847507.2187,1589,4095,99,580
1784847507.2206,1636,4095,98,580
1784847507.2224,1660,4095,97,580
1784847507.2242,1657,4095,96,580
1784847507.2261,1685,4095,96,545
1784847507.2278,1652,4095,95,545
1784847507.2295,1456,4095,96,545
1784847507.2312,1474,4095,97,545
1784847507.2328,1521,4095,97,545
1784847507.2359,1594,4095,96,545
1784847507.2390,1617,4095,95,545
1784847507.2420,1616,4095,95,545
1784847507.2433,1640,4095,94,545
1784847507.2447,1690,4095,93,545
1784847507.2460,1710,4095,93,515
1784847507.2474,1638,4095,92,515
1784847507.2496,1459,4095,93,515
1784847507.2519,1499,4095,93,515
1784847507.2541,1556,4095,93,515
1784847507.2560,1562,4095,93,515
1784847507.2579,1572,4095,93,515
1784847507.2598,1614,4095,92,515
1784847507.2617,1677,4095,92,515
1784847507.2639,1675,4095,91,515
1784847507.2662,1674,4095,91,487
1784847507.2684,1653,4095,90,487
1784847507.2703,1470,4095,91,487
1784847507.2722,1494,4095,91,487
1784847507.2740,1523,4095,91,487
1784847507.2759,1570,4095,91,487
1784847507.2782,1602,4095,90,487
1784847507.2805,1630,4095,90,487
1784847507.2828,1642,4095,89,487
1784847507.2846,1661,4095,88,487
1784847507.2865,1698,4095,88,457
1784847507.2883,1650,4095,87,457
1784847507.2901,1446,4095,88,457
1784847507.2947,1476,4095,89,457
1784847507.2993,1521,4095,89,457
1784847507.3039,1574,4095,89,457
1784847507.3085,1602,4095,88,457
1784847507.3092,1615,4095,88,457
1784847507.3099,1639,4095,87,457
1784847507.3106,1671,4095,86,457
1784847507.3108,1700,4095,86,437
1784847507.3110,1728,4095,86,437
1784847507.3112,1456,4095,87,437
1784847507.3113,1511,4095,87,437
1784847507.3136,1535,4095,87,437
1784847507.3159,1558,4095,87,437
1784847507.3182,1593,4095,87,437
1784847507.3201,1641,4095,86,437
1784847507.3219,1659,4095,85,437
1784847507.3238,1656,4095,85,437
1784847507.3257,1688,4095,84,420
1784847507.3279,1713,4095,84,420
1784847507.3302,1720,4095,84,420
1784847507.3325,1710,4095,84,420
1784847507.3342,3513,4095,102,420
1784847507.3359,1462,4095,103,420
1784847507.3377,1522,4095,103,420
1784847507.3394,1535,4095,103,420
1784847507.3416,1574,4095,103,420
1784847507.3438,1616,4095,102,420
1784847507.3459,1648,4095,101,600
1784847507.3482,1583,4095,100,600
1784847507.3505,1395,4095,102,600
1784847507.3528,1456,4095,103,600
1784847507.3546,1485,4095,103,600
1784847507.3564,1519,4095,103,600
1784847507.3581,1543,4095,103,600
1784847507.3599,1601,4095,102,600
1784847507.3621,1637,4095,101,600
1784847507.3643,1655,4095,101,600
1784847507.3665,1659,4095,100,588
1784847507.3682,1597,4095,99,588
1784847507.3699,1458,4095,100,588
1784847507.3716,1491,4095,100,588
1784847507.3733,1519,4095,101,588
1784847507.3763,1551,4095,100,588
1784847507.3794,1613,4095,100,588
1784847507.3825,1633,4095,99,588
1784847507.3856,1635,4095,98,588
1784847507.3887,1659,4095,97,588
1784847507.3917,1698,4095,97,553
1784847507.3948,1913,4095,98,553
1784847507.3952,1452,4095,99,553
1784847507.3955,1483,4095,100,553
1784847507.3959,1531,4095,100,553
1784847507.3975,1585,4095,99,553
1784847507.3991,1590,4095,99,553
1784847507.4006,1607,4095,98,553
1784847507.4022,1648,4095,97,553
1784847507.4043,1685,4095,97,553
1784847507.4065,1684,4095,96,549
1784847507.4086,1656,4095,95,549
1784847507.4104,1464,4095,96,549
1784847507.4122,1507,4095,97,549
1784847507.4140,1529,4095,97,549
1784847507.4158,1564,4095,96,549
1784847507.4181,1583,4095,96,549
1784847507.4204,1643,4095,95,549
1784847507.4228,1638,4095,94,549
1784847507.4246,1653,4095,93,549
1784847507.4264,1690,4095,93,513
1784847507.4283,1644,4095,92,513
1784847507.4301,1480,4095,93,513
1784847507.4324,1493,4095,93,513
1784847507.4347,1520,4095,93,513
1784847507.4370,1584,4095,93,513
1784847507.4388,1601,4095,92,513
1784847507.4406,1616,4095,92,513
1784847507.4424,1640,4095,91,513
1784847507.4442,1678,4095,90,513
1784847507.4465,1719,4095,90,483
1784847507.4489,1706,4095,90,483
1784847507.4512,1412,4095,91,483
1784847507.4530,1471,4095,92,483
1784847507.4548,1516,4095,92,483
1784847507.4567,1544,4095,92,483
1784847507.4585,1570,4095,92,483
1784847507.4602,1608,4095,91,483
1784847507.4619,1643,4095,91,483
1784847507.4635,1652,4095,90,483
1784847507.4652,1663,4095,89,472
1784847507.4677,1627,4095,88,472
1784847507.4701,1465,4095,89,472
1784847507.4726,1487,4095,90,472
1784847507.4744,1504,4095,90,472
1784847507.4763,1545,4095,90,472
1784847507.4782,1607,4095,90,472
1784847507.4801,1629,4095,89,472
1784847507.4822,1634,4095,88,472
1784847507.4844,1662,4095,87,472
1784847507.4866,1691,4095,87,447
1784847507.4885,1627,4095,86,447
1784847507.4903,1456,4095,87,447
1784847507.4922,1484,4095,88,447
1784847507.4941,1520,4095,88,447
1784847507.4964,1587,4095,88,447
1784847507.4987,1601,4095,87,447
1784847507.5009,1602,4095,87,447
1784847507.5035,1651,4095,86,447
1784847507.5060,1687,4095,85,447
1784847507.5085,1686,4095,85,427
1784847507.5110,1628,4095,84,427
1784847507.5135,1465,4095,85,427
1784847507.5160,1505,4095,86,427
1784847507.5185,1535,4095,86,427
1784847507.5211,1557,4095,86,427
1784847507.5236,1586,4095,85,427
1784847507.5261,1631,4095,84,427
1784847507.5286,1660,4095,84,427
1784847507.5290,1666,4095,83,427
1784847507.5295,1690,4095,83,405
1784847507.5299,4095,4095,107,405
1784847507.5314,1067,4095,111,405
1784847507.5330,1236,4095,114,405
1784847507.5345,1296,4095,117,405
1784847507.5361,1371,4095,118,405
1784847507.5382,1422,4095,119,405
1784847507.5404,1455,4095,120,405
1784847507.5425,1511,4095,120,405
1784847507.5443,1565,4095,119,405
1784847507.5460,1612,4095,118,791
1784847507.5477,1526,4095,118,791
1784847507.5495,1361,4095,120,791
1784847507.5518,1440,4095,120,791
1784847507.5541,1501,4095,121,791
1784847507.5564,1535,4095,120,791
1784847507.5586,1559,4095,120,791
1784847507.5607,1609,4095,119,791
1784847507.5629,1651,4095,118,791
1784847507.5646,1663,4095,117,791
1784847507.5663,1680,4095,116,770
1784847507.5680,1613,4095,115,770
1784847507.5698,1473,4095,116,770
1784847507.5720,1502,4095,116,770
1784847507.5742,1545,4095,116,770
1784847507.5764,1592,4095,115,770
1784847507.5787,1632,4095,114,770
1784847507.5809,1640,4095,113,770
1784847507.5832,1656,4095,112,770
1784847507.5850,1670,4095,111,770
1784847507.5867,1730,4095,111,711
1784847507.5885,1686,4095,110,711
1784847507.5903,1458,4095,111,711
1784847507.5923,1494,4095,111,711
1784847507.5944,1554,4095,111,711
1784847507.5964,1600,4095,110,711
1784847507.5988,1613,4095,109,711
1784847507.6012,1628,4095,108,711
1784847507.6036,1664,4095,107,711
1784847507.6092,1695,4095,107,711
1784847507.6095,1700,4095,107,663
1784847507.6099,1631,4095,106,663
1784847507.6102,1462,4095,106,663
1784847507.6124,1516,4095,106,663
1784847507.6147,1529,4095,106,663
1784847507.6169,1539,4095,106,663
1784847507.6187,1587,4095,106,663
1784847507.6204,1648,4095,105,663
1784847507.6222,1665,4095,104,663
1784847507.6239,1669,4095,103,663
1784847507.6309,1688,4095,103,621
1784847507.6379,2555,4095,111,621
1784847507.6449,1460,4095,112,621
1784847507.6457,1471,4095,112,621
1784847507.6466,1519,4095,112,621
1784847507.6474,1577,4095,112,621
1784847507.6482,1591,4095,111,621
1784847507.6491,1609,4095,110,621
1784847507.6499,1626,4095,109,621
1784847507.6508,1676,4095,108,621
1784847507.6511,1704,4095,108,678
1784847507.6514,1609,4095,107,678
1784847507.6517,1436,4095,108,678
1784847507.6535,1507,4095,108,678
1784847507.6553,1535,4095,108,678
1784847507.6571,1572,4095,108,678
1784847507.6589,1592,4095,107,678
1784847507.6606,1616,4095,106,678
1784847507.6624,1665,4095,105,678
1784847507.6642,1672,4095,105,678
1784847507.6663,1676,4095,104,635
1784847507.6685,1613,4095,103,635
1784847507.6706,1470,4095,104,635
1784847507.6723,1500,4095,104,635
1784847507.6740,1523,4095,104,635
1784847507.6757,1549,4095,104,635
1784847507.6775,1592,4095,103,635
1784847507.6798,1631,4095,102,635
1784847507.6821,1647,4095,101,635
1784847507.6845,1674,4095,101,635
1784847507.6866,1697,4095,100,596
1784847507.6888,1696,4095,100,596
1784847507.6910,1435,4095,101,596
1784847507.6927,1485,4095,102,596
1784847507.6943,1557,4095,101,596
1784847507.6960,1557,4095,101,596
1784847507.6976,1593,4095,100,596
1784847507.7002,1614,4095,100,596
1784847507.7029,1648,4095,99,596
1784847507.7055,1683,4095,98,596
1784847507.7070,1699,4095,98,568
1784847507.7085,1828,4095,99,568
1784847507.7101,1457,4095,100,568
1784847507.7116,1515,4095,100,568
1784847507.7138,1534,4095,100,568
1784847507.7159,1544,4095,100,568
1784847507.7181,1584,4095,99,568
1784847507.7200,1634,4095,98,568
1784847507.7218,1648,4095,97,568
1784847507.7237,1663,4095,97,568
1784847507.7255,1682,4095,96,549
1784847507.7277,3869,4095,118,549
1784847507.7299,1308,4095,120,549
1784847507.7321,1464,4095,120,549
1784847507.7343,1503,4095,120,549
1784847507.7364,1532,4095,120,549
1784847507.7385,1598,4095,119,549
1784847507.7414,1609,4095,118,549
1784847507.7443,1621,4095,117,549
1784847507.7471,1657,4095,116,549
1784847507.7500,1684,4095,116,763
1784847507.7507,1647,4095,115,763
1784847507.7515,1423,4095,116,763
1784847507.7522,1478,4095,116,763
1784847507.7544,1535,4095,116,763
1784847507.7566,1558,4095,115,763
1784847507.7588,1576,4095,115,763
1784847507.7606,1629,4095,114,763
1784847507.7623,1679,4095,113,763
1784847507.7641,1660,4095,112,763
1784847507.7658,1680,4095,112,718
1784847507.7680,1655,4095,111,718
1784847507.7701,1469,4095,111,718
1784847507.7723,1517,4095,111,718
1784847507.7740,1522,4095,111,718
1784847507.7757,1570,4095,111,718
1784847507.7774,1601,4095,110,718
1784847507.7791,1630,4095,109,718
1784847507.7814,1638,4095,108,718
1784847507.7838,1653,4095,107,718
1784847507.7861,1690,4095,106,662
1784847507.7884,1685,4095,106,662
1784847507.7907,1449,4095,107,662
1784847507.7930,1479,4095,107,662
1784847507.7946,1535,4095,107,662
1784847507.7962,1583,4095,107,662
1784847507.7979,1585,4095,106,662
1784847507.7995,1752,4095,106,662
1784847507.8019,1642,4095,105,662
1784847507.8044,1670,4095,104,662
1784847507.8068,1676,4095,104,632
1784847507.8088,1607,4095,103,632
1784847507.8108,1447,4095,104,632
1784847507.8128,1503,4095,104,632
1784847507.8154,1689,4095,104,632
1784847507.8181,1523,4095,104,632
1784847507.8208,1574,4095,103,632
1784847507.8234,1630,4095,102,632
1784847507.8261,1803,4095,103,632
1784847507.8288,1636,4095,102,632
1784847507.8314,1661,4095,101,603
1784847507.8319,1675,4095,100,603
1784847507.8324,1445,4095,101,603
1784847507.8328,1460,4095,102,603
1784847507.8391,1524,4095,102,603
1784847507.8393,1564,4095,102,603
1784847507.8395,1609,4095,101,603
1784847507.8398,1614,4095,100,603
1784847507.8421,1643,4095,99,603
1784847507.8444,1674,4095,99,603
1784847507.8467,1698,4095,98,573
1784847507.8485,1614,4095,98,573
1784847507.8504,1442,4095,99,573
1784847507.8522,1487,4095,99,573
1784847507.8540,1549,4095,99,573
1784847507.8557,1566,4095,99,573
1784847507.8574,1589,4095,98,573
1784847507.8590,1617,4095,97,573
1784847507.8607,1672,4095,97,573
1784847507.8632,1666,4095,96,573
1784847507.8657,1679,4095,95,541
1784847507.8682,1675,4095,95,541
1784847507.8702,1475,4095,96,541
1784847507.8721,1502,4095,96,541
1784847507.8740,1522,4095,96,541
1784847507.8759,1577,4095,96,541
1784847507.8780,1610,4095,95,541
1784847507.8801,1629,4095,94,541
1784847507.8823,1635,4095,93,541
1784847507.8841,1664,4095,93,541
1784847507.8859,1706,4095,92,506
1784847507.8877,2691,4095,102,506
1784847507.8895,1455,4095,103,506
1784847507.8917,1484,4095,103,506
1784847507.8939,1525,4095,103,506
1784847507.8961,1575,4095,103,506
1784847507.9000,1584,4095,102,506
1784847507.9040,1621,4095,101,506
1784847507.9079,1652,4095,101,506
1784847507.9084,1680,4095,100,506
1784847507.9088,1688,4095,99,585
1784847507.9093,1657,4095,99,585
1784847507.9097,1455,4095,100,585
1784847507.9120,1495,4095,100,585
1784847507.9142,1520,4095,100,585
1784847507.9165,1557,4095,100,585
1784847507.9183,1589,4095,99,585
1784847507.9201,1638,4095,98,585
1784847507.9219,1656,4095,98,585
1784847507.9237,1666,4095,97,585
1784847507.9260,1699,4095,97,553
1784847507.9282,1679,4095,96,553
1784847507.9305,1449,4095,97,553
1784847507.9323,1484,4095,97,553
1784847507.9342,1520,4095,98,553
1784847507.9361,1568,4095,97,553
1784847507.9380,1601,4095,97,553
1784847507.9403,1616,4095,96,553
1784847507.9426,1638,4095,95,553
1784847507.9449,1672,4095,94,553
1784847507.9514,1691,4095,94,525
1784847507.9517,1656,4095,93,525
1784847507.9519,1454,4095,94,525
1784847507.9521,1497,4095,95,525
1784847507.9539,1535,4095,95,525
1784847507.9558,1564,4095,94,525
1784847507.9576,1586,4095,94,525
1784847507.9595,1628,4095,93,525
1784847507.9617,1660,4095,92,525
1784847507.9640,1676,4095,92,525
1784847507.9663,1677,4095,91,495
1784847507.9681,1629,4095,90,495
1784847507.9699,1457,4095,91,495
1784847507.9717,1503,4095,92,495
1784847507.9734,1519,4095,92,495
1784847507.9758,1535,4095,92,495
1784847507.9781,1610,4095,91,495
1784847507.9804,1636,4095,90,495
1784847507.9828,1648,4095,90,495
1784847507.9851,1670,4095,89,495
1784847507.9874,1692,4095,89,468
1784847507.9898,1648,4095,88,468
1784847507.9913,1450,4095,89,468
1784847507.9929,1485,4095,90,468
1784847507.9945,1530,4095,90,468
1784847507.9964,1572,4095,89,468
1784847507.9982,1588,4095,89,468
1784847508.0001,1603,4095,88,468
1784847508.0020,1647,4095,88,468
1784847508.0046,1689,4095,87,468
1784847508.0071,1697,4095,87,449
1784847508.0097,1610,4095,86,449
1784847508.0154,1454,4095,87,449
1784847508.0156,1499,4095,88,449
1784847508.0159,1532,4095,88,449
1784847508.0161,1546,4095,88,449
1784847508.0180,1585,4095,88,449
1784847508.0199,1630,4095,87,449
1784847508.0218,1655,4095,86,449
1784847508.0237,1667,4095,86,449
1784847508.0258,1687,4095,85,428
1784847508.0280,1661,4095,85,428
1784847508.0302,1454,4095,86,428
1784847508.0320,1486,4095,86,428
1784847508.0338,1518,4095,87,428
1784847508.0356,1573,4095,86,428
1784847508.0373,1613,4095,86,428
1784847508.0398,1613,4095,85,428
1784847508.0422,1627,4095,84,428
1784847508.0446,1677,4095,84,428
1784847508.0463,1699,4095,84,410
1784847508.0481,1694,4095,83,410
1784847508.0498,4095,4095,107,410
1784847508.0515,1340,4095,109,410
1784847508.0537,1501,4095,109,410
1784847508.0560,1515,4095,109,410
1784847508.0582,1534,4095,109,410
1784847508.0604,1597,4095,108,410
1784847508.0626,1645,4095,107,410
1784847508.0648,1637,4095,106,410
1784847508.0665,1655,4095,106,652
1784847508.0682,1611,4095,105,652
1784847508.0700,1440,4095,106,652
1784847508.0717,1483,4095,106,652
1784847508.0738,1492,4095,106,652
1784847508.0760,1548,4095,106,652
1784847508.0782,1587,4095,106,652
1784847508.0799,1620,4095,105,652
1784847508.0816,1634,4095,104,652
1784847508.0833,1650,4095,103,652
1784847508.0850,1689,4095,102,616
1784847508.0879,1688,4095,102,616
1784847508.0907,1444,4095,103,616
1784847508.0935,1470,4095,103,616
1784847508.0952,1533,4095,103,616
1784847508.0968,1580,4095,103,616
1784847508.0984,1613,4095,102,616
1784847508.1001,1608,4095,101,616
1784847508.1019,1651,4095,100,616
1784847508.1036,1689,4095,100,616
1784847508.1053,1691,4095,99,585
1784847508.1077,1682,4095,99,585
1784847508.1100,2315,4095,105,585
1784847508.1124,1470,4095,105,585
1784847508.1145,1510,4095,106,585
1784847508.1167,1529,4095,106,585
1784847508.1188,1568,4095,105,585
1784847508.1252,1617,4095,104,585
1784847508.1255,1632,4095,103,585
1784847508.1257,1644,4095,102,585
1784847508.1259,1653,4095,101,607
1784847508.1281,1699,4095,101,607
1784847508.1303,1717,4095,101,607
1784847508.1324,4095,4095,124,607
1784847508.1342,1431,4095,125,607
1784847508.1359,1504,4095,125,607
1784847508.1376,1534,4095,125,607
1784847508.1394,1565,4095,124,607
1784847508.1416,1584,4095,124,607
1784847508.1438,1628,4095,123,607
1784847508.1460,1655,4095,122,828
1784847508.1507,1588,4095,121,828
1784847508.1555,1413,4095,122,828
1784847508.1603,1471,4095,122,828
1784847508.1604,1500,4095,122,828
1784847508.1606,1534,4095,122,828
1784847508.1608,1578,4095,121,828
1784847508.1609,1610,4095,120,828
1784847508.1627,1641,4095,119,828
1784847508.1644,1655,4095,118,828
1784847508.1662,1669,4095,117,783
1784847508.1684,1686,4095,117,783
1784847508.1706,1715,4095,116,783
1784847508.1728,1694,4095,116,783
1784847508.1745,1457,4095,116,783
1784847508.1763,1495,4095,117,783
1784847508.1780,1559,4095,116,783
1784847508.1798,1581,4095,116,783
1784847508.1819,1599,4095,115,783
1784847508.1841,1615,4095,114,783
1784847508.1862,1663,4095,113,734
1784847508.1879,1598,4095,112,734
1784847508.1897,1414,4095,113,734
1784847508.1914,1473,4095,114,734
1784847508.1931,1522,4095,114,734
1784847508.1954,1559,4095,113,734
1784847508.1977,1579,4095,113,734
1784847508.2000,1604,4095,112,734
1784847508.2021,1644,4095,111,734
1784847508.2043,1677,4095,110,734
1784847508.2065,1682,4095,110,697
1784847508.2083,1639,4095,109,697
1784847508.2101,1436,4095,109,697
1784847508.2119,1506,4095,110,697
1784847508.2137,1520,4095,110,697
1784847508.2158,1535,4095,110,697
1784847508.2178,1596,4095,109,697
1784847508.2199,1637,4095,108,697
1784847508.2222,1658,4095,107,697
1784847508.2245,1670,4095,106,697
1784847508.2268,1680,4095,106,653
1784847508.2293,1715,4095,105,653
1784847508.2317,4095,4095,129,653
1784847508.2341,1337,4095,131,653
1784847508.2365,1473,4095,131,653
1784847508.2389,1530,4095,131,653
1784847508.2413,1577,4095,130,653
1784847508.2437,1582,4095,129,653
1784847508.2447,1605,4095,128,653
1784847508.2457,1643,4095,127,653
1784847508.2467,1669,4095,126,877
1784847508.2531,1673,4095,125,877
1784847508.2533,2222,4095,130,877
1784847508.2535,1443,4095,130,877
1784847508.2538,1488,4095,131,877
1784847508.2560,1514,4095,130,877
1784847508.2583,1526,4095,130,877
1784847508.2605,1582,4095,129,877
1784847508.2622,1631,4095,128,877
1784847508.2640,1651,4095,127,877
1784847508.2657,1655,4095,126,876
1784847508.2675,1648,4095,125,876
1784847508.2697,1443,4095,125,876
1784847508.2719,1483,4095,126,876
1784847508.2741,1495,4095,126,876
1784847508.2762,1535,4095,126,876
1784847508.2783,1590,4095,125,876
1784847508.2804,1622,4095,124,876
1784847508.2821,1634,4095,122,876
1784847508.2839,1664,4095,122,876
1784847508.2857,1700,4095,121,821
1784847508.2874,1691,4095,120,821
1784847508.2897,1450,4095,121,821
1784847508.2920,1470,4095,121,821
1784847508.2942,1529,4095,121,821
1784847508.2963,1580,4095,121,821
1784847508.2985,1583,4095,120,821
1784847508.3006,1605,4095,119,821
1784847508.3024,1650,4095,118,821
1784847508.3042,1690,4095,117,821
1784847508.3060,1691,4095,117,774
1784847508.3078,1634,4095,115,774
1784847508.3117,1462,4095,116,774
1784847508.3155,1508,4095,116,774
1784847508.3194,1532,4095,116,774
1784847508.3198,1556,4095,116,774
1784847508.3202,1585,4095,115,774
1784847508.3206,1632,4095,114,774
1784847508.3209,1661,4095,113,774
1784847508.3233,1675,4095,112,774
1784847508.3256,1694,4095,112,719
1784847508.3280,2387,4095,118,719
1784847508.3301,1459,4095,119,719
1784847508.3323,1480,4095,119,719
1784847508.3344,1514,4095,119,719
1784847508.3361,1571,4095,118,719
1784847508.3379,1603,4095,118,719
1784847508.3396,1611,4095,117,719
1784847508.3413,1641,4095,116,719
1784847508.3436,1681,4095,115,719
1784847508.3458,1697,4095,114,748
1784847508.3480,1719,4095,114,748
1784847508.3502,1361,4095,116,748
1784847508.3524,1471,4095,116,748
1784847508.3546,1532,4095,116,748
1784847508.3565,1535,4095,116,748
1784847508.3584,1568,4095,115,748
1784847508.3603,1598,4095,114,748
1784847508.3621,1643,4095,113,748
1784847508.3643,1655,4095,112,748
1784847508.3664,1652,4095,112,717
1784847508.3686,1638,4095,110,717
1784847508.3765,1457,4095,111,717
1784847508.3845,1488,4095,111,717
1784847508.3924,1511,4095,112,717
1784847508.3926,1535,4095,111,717
1784847508.3927,1595,4095,111,717
1784847508.3929,1620,4095,110,717
1784847508.3930,1637,4095,109,717
1784847508.3932,1652,4095,108,717
1784847508.3933,1700,4095,107,671
1784847508.3935,1664,4095,107,671
1784847508.3941,1447,4095,107,671
1784847508.3947,1480,4095,108,671
1784847508.3952,1527,4095,108,671
1784847508.3958,1586,4095,107,671
1784847508.3980,1600,4095,106,671
1784847508.4002,1618,4095,106,671
1784847508.4024,1654,4095,105,671
1784847508.4046,1682,4095,104,671
1784847508.4068,1682,4095,104,630
1784847508.4089,4048,4095,127,630
1784847508.4107,1426,4095,127,630
1784847508.4124,1498,4095,128,630
1784847508.4141,1535,4095,127,630
1784847508.4159,1535,4095,127,630
1784847508.4184,1590,4095,126,630
1784847508.4209,1625,4095,125,630
1784847508.4235,1648,4095,124,630
1784847508.4253,1665,4095,123,630
1784847508.4272,1675,4095,122,834
1784847508.4290,1654,4095,121,834
1784847508.4308,1465,4095,122,834
1784847508.4326,1477,4095,122,834
1784847508.4344,1514,4095,122,834
1784847508.4361,1571,4095,121,834
1784847508.4383,1601,4095,120,834
1784847508.4404,1611,4095,119,834
1784847508.4425,1657,4095,118,834
1784847508.4443,1681,4095,118,834
1784847508.4460,1695,4095,117,779
1784847508.4477,2235,4095,122,779
1784847508.4494,1426,4095,123,779
1784847508.4518,1487,4095,123,779
1784847508.4541,1548,4095,123,779
1784847508.4564,1565,4095,122,779
1784847508.4586,1583,4095,121,779
1784847508.4608,1626,4095,120,779
1784847508.4630,1648,4095,119,779
1784847508.4648,1672,4095,118,779
1784847508.4665,1681,4095,118,786
1784847508.4683,1698,4095,117,786
1784847508.4701,3406,4095,134,786
1784847508.4722,1443,4095,134,786
1784847508.4744,1478,4095,134,786
1784847508.4766,1514,4095,134,786
1784847508.4789,1584,4095,134,786
1784847508.4813,1602,4095,132,786
1784847508.4836,1616,4095,131,786
1784847508.4860,1643,4095,130,786
1784847508.4883,1679,4095,129,913
1784847508.4906,1648,4095,128,913
1784847508.4930,1427,4095,129,913
1784847508.4953,1464,4095,129,913
1784847508.4977,1527,4095,129,913
1784847508.5000,1556,4095,129,913
1784847508.5014,1573,4095,128,913
1784847508.5027,1607,4095,127,913
1784847508.5041,1645,4095,126,913
1784847508.5092,1663,4095,125,913
1784847508.5095,1692,4095,124,855
1784847508.5097,1646,4095,123,855
1784847508.5100,1449,4095,124,855
1784847508.5123,1491,4095,124,855
1784847508.5146,1521,4095,124,855
1784847508.5169,1554,4095,123,855
1784847508.5188,1585,4095,122,855
1784847508.5207,1629,4095,121,855
1784847508.5227,1648,4095,120,855
1784847508.5246,1648,4095,119,855
1784847508.5265,1693,4095,119,794
1784847508.5284,1644,4095,117,794
1784847508.5303,1485,4095,118,794
1784847508.5324,1487,4095,118,794
1784847508.5346,1516,4095,118,794
1784847508.5368,1573,4095,117,794
1784847508.5386,1605,4095,117,794
1784847508.5403,1627,4095,115,794
1784847508.5421,1637,4095,114,794
1784847508.5439,1680,4095,114,794
1784847508.5461,1706,4095,113,736
1784847508.5484,4095,4095,137,736
1784847508.5506,1341,4095,138,736
1784847508.5527,1476,4095,138,736
1784847508.5549,1527,4095,138,736
1784847508.5570,1544,4095,138,736
1784847508.5588,1578,4095,137,736
1784847508.5606,1613,4095,136,736
1784847508.5624,1643,4095,134,736
1784847508.5642,1665,4095,133,736
1784847508.5664,1681,4095,132,948
1784847508.5685,1672,4095,132,948
1784847508.5706,1482,4095,132,948
1784847508.5726,1487,4095,132,948
1784847508.5747,1508,4095,132,948
1784847508.5767,1556,4095,131,948
1784847508.5787,1606,4095,130,948
1784847508.5810,1632,4095,129,948
1784847508.5834,1626,4095,128,948
1784847508.5858,1663,4095,127,948
1784847508.5875,1717,4095,126,881
1784847508.5892,1721,4095,126,881
1784847508.5909,3350,4095,142,881
1784847508.5930,1285,4095,144,881
1784847508.5950,1485,4095,144,881
1784847508.5970,1529,4095,144,881
1784847508.5991,1560,4095,143,881
1784847508.6009,1566,4095,142,881
1784847508.6028,1614,4095,141,881
1784847508.6047,1652,4095,140,881
1784847508.6066,1668,4095,139,1000
1784847508.6085,2362,4095,144,1000
1784847508.6105,1412,4095,145,1000
1784847508.6124,1473,4095,145,1000
1784847508.6143,1518,4095,145,1000
1784847508.6162,1531,4095,145,1000
1784847508.6182,1574,4095,144,1000
1784847508.6201,1616,4095,143,1000
1784847508.6220,1645,4095,141,1000
1784847508.6239,1645,4095,140,1000
1784847508.6259,1690,4095,139,1000
1784847508.6278,1773,4095,139,1000
1784847508.6297,1462,4095,139,1000
1784847508.6319,1486,4095,140,1000
1784847508.6341,1533,4095,139,1000
1784847508.6362,1564,4095,138,1000
1784847508.6385,1589,4095,138,1000
1784847508.6407,1613,4095,136,1000
1784847508.6429,1645,4095,135,1000
1784847508.6446,1673,4095,134,1000
1784847508.6462,1698,4095,133,958
1784847508.6478,4095,4095,157,958
1784847508.6494,1093,4095,161,958
1784847508.6518,1255,4095,163,958
1784847508.6542,1316,4095,164,958
1784847508.6566,1359,4095,165,958
1784847508.6587,1402,4095,166,958
1784847508.6608,1473,4095,166,958
1784847508.6629,1525,4095,165,958
1784847508.6651,1552,4095,165,958
1784847508.6673,1596,4095,163,1000
1784847508.6695,1537,4095,163,1000
1784847508.6749,1399,4095,163,1000
1784847508.6752,1434,4095,164,1000
1784847508.6755,1483,4095,164,1000
1784847508.6758,1535,4095,163,1000
1784847508.6780,1593,4095,162,1000
1784847508.6802,1621,4095,160,1000
1784847508.6823,1634,4095,159,1000
1784847508.6845,1667,4095,157,1000
1784847508.6868,1698,4095,157,1000
1784847508.6890,1650,4095,155,1000
1784847508.6910,1457,4095,155,1000
1784847508.6930,1499,4095,155,1000
1784847508.6951,1553,4095,154,1000
1784847508.6973,1597,4095,153,1000
1784847508.6995,1604,4095,152,1000
1784847508.7017,1630,4095,151,1000
1784847508.7069,1665,4095,149,1000
1784847508.7072,1694,4095,148,1000
1784847508.7076,1716,4095,148,1000
1784847508.7079,1643,4095,146,1000
1784847508.7101,1465,4095,147,1000
1784847508.7124,1516,4095,146,1000
1784847508.7146,1535,4095,146,1000
1784847508.7221,1568,4095,145,1000
1784847508.7296,1614,4095,144,1000
1784847508.7370,1637,4095,142,1000
1784847508.7376,1665,4095,141,1000
1784847508.7383,1681,4095,140,1000
1784847508.7389,1704,4095,140,1000
1784847508.7395,1663,4095,138,1000
1784847508.7401,1457,4095,139,1000
1784847508.7407,1516,4095,139,1000
1784847508.7410,1520,4095,138,1000
1784847508.7412,1575,4095,138,1000
1784847508.7414,1622,4095,136,1000
1784847508.7416,1619,4095,135,1000
1784847508.7432,1640,4095,134,1000
1784847508.7447,1674,4095,133,1000
